percent_paid,days,income,3-6_months,6-12_months,more_than_12_months,writing_score,paid_premiums,channel,area
0.02,22639.0,3.0,0.0,0.0,0.0,99.29,9.0,0,0
0.233,24832.0,2.0,0.0,0.0,0.0,98.67,17.0,0,0
0.051,10227.0,2.0,0.0,0.0,0.0,99.19,11.0,0,1
0.158,21179.0,3.0,0.0,0.0,0.0,98.5,20.0,1,1
0.0,16795.0,1.0,0.0,0.0,0.0,98.43,5.0,0,1
0.11800000000000001,17527.0,2.0,0.0,0.0,0.0,97.5,16.0,0,1
0.602,14246.0,1.0,0.0,0.0,1.0,98.92,7.0,0,0
0.0,14240.0,3.0,0.0,0.0,0.0,99.11,15.0,0,1
0.147,13510.0,3.0,0.0,0.0,0.0,99.28,7.0,2,1
0.353,10235.0,1.0,1.0,0.0,0.0,98.94,8.0,0,1
0.022000000000000002,13516.0,3.0,0.0,0.0,0.0,99.78,10.0,1,1
0.057999999999999996,30673.0,2.0,0.0,0.0,0.0,99.89,6.0,0,1
0.669,21177.0,1.0,2.0,1.0,1.0,98.86,11.0,1,0
0.012,15705.0,2.0,0.0,0.0,0.0,99.89,5.0,2,1
0.013999999999999999,19359.0,1.0,0.0,0.0,0.0,99.4,21.0,2,1
0.012,24100.0,3.0,0.0,0.0,0.0,99.19,19.0,0,1
0.479,18264.0,3.0,0.0,0.0,0.0,99.7,8.0,0,0
0.813,10231.0,3.0,0.0,0.0,0.0,99.61,8.0,1,1
0.002,13515.0,2.0,0.0,0.0,0.0,98.47,15.0,2,1
0.986,23007.0,4.0,0.0,0.0,0.0,98.63,16.0,1,1
0.409,9133.0,1.0,0.0,0.0,0.0,99.81,4.0,0,1
0.48100000000000004,13153.0,2.0,2.0,1.0,0.0,99.3,5.0,0,1
0.013000000000000001,21546.0,3.0,0.0,0.0,0.0,98.7,4.0,2,1
0.005,23002.0,2.0,0.0,0.0,0.0,99.22,15.0,0,0
0.0,16799.0,2.0,0.0,0.0,0.0,99.14,8.0,0,0
0.625,14240.0,2.0,0.0,0.0,0.0,99.36,8.0,2,0
0.5,17169.0,2.0,0.0,0.0,0.0,98.89,7.0,1,0
0.5770000000000001,24464.0,2.0,0.0,0.0,0.0,97.92,11.0,0,1
0.535,28479.0,2.0,0.0,2.0,0.0,98.99,11.0,1,0
0.92,14609.0,1.0,0.0,0.0,0.0,98.37,8.0,0,0
0.222,10964.0,3.0,0.0,0.0,0.0,99.14,10.0,0,0
1.0,12051.0,1.0,3.0,2.0,1.0,97.7,9.0,0,0
0.06,12058.0,2.0,0.0,0.0,0.0,99.61,14.0,0,1
0.073,18624.0,1.0,0.0,0.0,0.0,98.12,11.0,1,1
0.024,21184.0,3.0,0.0,0.0,0.0,99.34,13.0,0,1
0.14300000000000002,24095.0,3.0,0.0,0.0,0.0,99.5,17.0,0,1
0.055,31405.0,2.0,0.0,0.0,0.0,99.85,12.0,0,0
0.016,25929.0,4.0,0.0,0.0,0.0,99.66,14.0,0,1
1.0,13155.0,3.0,0.0,0.0,0.0,99.15,5.0,2,0
0.721,15704.0,4.0,2.0,0.0,0.0,99.03,6.0,3,0
0.11199999999999999,24102.0,1.0,0.0,0.0,0.0,99.56,6.0,1,0
0.016,28845.0,2.0,0.0,0.0,0.0,99.79,9.0,1,1
0.019,20817.0,2.0,0.0,0.0,0.0,96.79,12.0,0,1
0.168,13884.0,3.0,0.0,0.0,0.0,99.28,8.0,3,0
0.048,27385.0,2.0,0.0,0.0,0.0,99.37,19.0,1,0
0.28600000000000003,21911.0,3.0,0.0,0.0,0.0,98.95,11.0,1,0
0.0,20449.0,1.0,0.0,0.0,0.0,99.77,7.0,2,1
0.001,23374.0,2.0,0.0,0.0,0.0,99.015,3.0,0,1
0.1,28482.0,5.0,0.0,0.0,0.0,99.38,11.0,0,1
0.0,28117.0,1.0,0.0,0.0,0.0,99.125,3.0,0,1
0.8740000000000001,18263.0,3.0,3.0,0.0,1.0,99.01,8.0,2,0
1.0,18623.0,2.0,0.0,0.0,0.0,98.32,10.0,1,1
0.011000000000000001,18995.0,2.0,0.0,0.0,0.0,98.7,12.0,1,0
0.025,22275.0,3.0,1.0,0.0,0.0,99.35,6.0,1,0
0.128,27748.0,2.0,0.0,0.0,0.0,98.92,13.0,0,0
0.15,14250.0,1.0,0.0,0.0,0.0,99.4,4.0,1,0
0.0,18259.0,2.0,0.0,0.0,0.0,99.43,12.0,1,1
0.282,13883.0,2.0,0.0,0.0,0.0,98.93,13.0,3,1
0.142,17896.0,2.0,0.0,0.0,0.0,99.67,8.0,2,1
0.0,16797.0,6.0,0.0,0.0,0.0,99.55,14.0,2,1
0.929,11323.0,1.0,1.0,0.0,0.0,99.77,9.0,2,1
0.289,15338.0,3.0,0.0,0.0,0.0,99.25,7.0,2,1
0.818,17166.0,4.0,1.0,0.0,0.0,99.2,18.0,3,1
0.136,20450.0,4.0,0.0,0.0,0.0,98.85,5.0,0,0
0.075,13146.0,2.0,0.0,0.0,0.0,99.07,11.0,0,0
1.0,10232.0,1.0,0.0,0.0,0.0,99.62,4.0,2,1
0.27699999999999997,24826.0,2.0,0.0,0.0,0.0,99.18,13.0,0,1
0.11699999999999999,22641.0,1.0,0.0,0.0,0.0,99.39,7.0,1,1
0.036000000000000004,18260.0,2.0,1.0,0.0,0.0,99.23,17.0,2,1
0.9640000000000001,16070.0,2.0,0.0,0.0,0.0,98.53,8.0,3,0
0.8320000000000001,11695.0,2.0,0.0,0.0,0.0,99.27,6.0,1,0
0.262,18992.0,3.0,0.0,0.0,0.0,99.45,8.0,2,0
0.115,23732.0,3.0,0.0,0.0,0.0,99.8,10.0,0,1
0.028999999999999998,16795.0,2.0,0.0,0.0,0.0,99.19,11.0,2,0
0.077,25556.0,2.0,7.0,0.0,0.0,99.25,15.0,1,1
0.061,21547.0,4.0,0.0,0.0,0.0,99.61,7.0,0,1
0.684,11695.0,1.0,0.0,0.0,0.0,99.72,10.0,0,1
0.39299999999999996,17526.0,3.0,0.0,0.0,2.0,99.85,7.0,0,0
0.016,24835.0,2.0,0.0,0.0,0.0,99.01,15.0,0,1
0.10800000000000001,15709.0,2.0,0.0,0.0,0.0,98.95,8.0,0,1
0.226,23002.0,2.0,0.0,0.0,0.0,99.73,16.0,0,1
0.10400000000000001,29936.0,6.0,0.0,0.0,0.0,99.535,5.0,0,1
0.151,13520.0,2.0,0.0,0.0,0.0,99.58,12.0,0,1
0.40700000000000003,17895.0,2.0,0.0,0.0,0.0,98.18,22.0,3,1
0.78,23001.0,6.0,0.0,0.0,0.0,99.05,15.0,0,1
0.284,29935.0,3.0,0.0,0.0,0.0,98.95,11.0,0,1
0.504,14242.0,1.0,0.0,0.0,0.0,97.72,13.0,1,0
0.021,27749.0,2.0,0.0,0.0,0.0,99.89,6.0,1,1
0.0,29212.0,1.0,0.0,0.0,0.0,99.31,9.0,0,0
0.5820000000000001,12425.0,2.0,1.0,0.0,0.0,99.69,4.0,0,1
0.17,18630.0,1.0,0.0,0.0,0.0,99.4,16.0,3,0
0.071,20080.0,4.0,0.0,0.0,0.0,99.05,8.0,1,0
0.092,10229.0,1.0,2.0,0.0,0.0,99.7,9.0,0,0
0.064,13517.0,6.0,0.0,0.0,0.0,99.39,11.0,4,0
0.667,17530.0,2.0,3.0,0.0,1.0,98.54,12.0,3,1
0.013000000000000001,27383.0,1.0,0.0,0.0,0.0,99.88,8.0,0,1
0.017,25559.0,3.0,0.0,0.0,0.0,99.88,7.0,0,1
1.0,17164.0,4.0,0.0,1.0,0.0,99.87,5.0,0,1
0.191,13883.0,3.0,0.0,0.0,0.0,99.43,14.0,2,1
0.517,10600.0,1.0,0.0,0.0,0.0,99.53,6.0,0,1
0.16899999999999998,14975.0,3.0,0.0,1.0,0.0,99.77,7.0,1,0
0.51,22276.0,6.0,0.0,0.0,0.0,99.44,8.0,1,1
0.877,13876.0,1.0,1.0,0.0,0.0,98.07,9.0,1,1
0.934,22277.0,3.0,0.0,0.0,0.0,98.09,12.0,0,1
0.0,17892.0,2.0,1.0,0.0,0.0,98.47,11.0,0,1
0.154,21914.0,2.0,0.0,0.0,0.0,98.86,17.0,0,0
0.083,25191.0,1.0,0.0,1.0,0.0,99.76,12.0,0,1
0.14300000000000002,19721.0,6.0,0.0,0.0,0.0,99.28,19.0,2,0
0.008,11323.0,1.0,0.0,0.0,0.0,99.72,10.0,0,1
0.614,16073.0,2.0,0.0,0.0,0.0,98.22,16.0,3,0
0.025,21909.0,5.0,0.0,0.0,0.0,99.62,16.0,1,0
0.8370000000000001,23735.0,1.0,1.0,0.0,1.0,98.79,16.0,2,1
1.0,9135.0,1.0,1.0,1.0,0.0,99.57,3.0,0,1
0.0,14978.0,1.0,0.0,0.0,0.0,99.36,9.0,0,1
0.021,22638.0,2.0,0.0,0.0,0.0,99.09,11.0,1,0
0.528,17170.0,6.0,3.0,0.0,0.0,99.69,10.0,1,0
1.0,10961.0,1.0,0.0,0.0,0.0,99.54,3.0,1,0
0.0,23369.0,2.0,0.0,0.0,0.0,98.715,4.0,0,1
0.086,19350.0,5.0,0.0,0.0,0.0,98.47,16.0,2,1
0.44299999999999995,8401.0,1.0,0.0,0.0,0.0,99.73,5.0,0,0
0.11,19350.0,2.0,0.0,0.0,0.0,99.46,17.0,2,0
0.38,22635.0,1.0,0.0,0.0,0.0,98.0,8.0,0,0
0.026000000000000002,16797.0,2.0,3.0,0.0,0.0,98.81,10.0,3,1
0.20800000000000002,14978.0,2.0,0.0,0.0,0.0,99.37,17.0,1,1
0.177,18263.0,2.0,1.0,0.0,0.0,98.69,19.0,0,0
0.41,9864.0,1.0,1.0,0.0,0.0,99.13,9.0,1,0
0.025,27745.0,1.0,0.0,0.0,0.0,99.86,8.0,0,1
0.447,15701.0,2.0,3.0,1.0,0.0,99.76,12.0,2,1
0.49200000000000005,8408.0,1.0,0.0,0.0,0.0,99.53,9.0,0,1
0.37200000000000005,19717.0,2.0,0.0,0.0,1.0,98.49,19.0,1,0
0.024,18256.0,2.0,0.0,0.0,0.0,99.18,18.0,1,0
0.161,15703.0,2.0,1.0,0.0,0.0,98.14,22.0,0,1
0.006,15709.0,4.0,0.0,0.0,0.0,99.53,8.0,0,0
0.057,20819.0,2.0,0.0,0.0,0.0,99.69,9.0,0,1
0.993,11326.0,1.0,1.0,0.0,0.0,99.87,6.0,0,1
1.0,16795.0,2.0,0.0,0.0,0.0,97.22,4.0,0,0
0.045,23369.0,2.0,0.0,0.0,0.0,99.48,6.0,0,1
0.649,15338.0,2.0,0.0,0.0,0.0,98.99,7.0,1,0
0.7070000000000001,9504.0,1.0,0.0,0.0,0.0,99.66,7.0,1,1
0.504,13512.0,3.0,1.0,0.0,0.0,99.59,6.0,1,1
0.043,19353.0,1.0,0.0,0.0,0.0,97.92,12.0,1,0
0.846,16440.0,2.0,0.0,0.0,0.0,99.66,5.0,2,0
0.057999999999999996,16070.0,3.0,0.0,0.0,0.0,99.45,7.0,0,0
0.861,16802.0,2.0,0.0,1.0,0.0,99.43,7.0,1,0
0.061,22640.0,5.0,0.0,0.0,0.0,99.44,13.0,2,0
0.93,23001.0,2.0,0.0,0.0,0.0,99.86,8.0,0,1
1.0,16068.0,1.0,0.0,2.0,0.0,99.89,2.0,1,1
0.8170000000000001,21914.0,1.0,1.0,1.0,0.0,99.15,8.0,0,1
0.094,17526.0,2.0,0.0,0.0,0.0,99.36,8.0,2,0
0.0,22277.0,1.0,0.0,0.0,0.0,99.87,12.0,0,1
0.982,15342.0,3.0,1.0,0.0,0.0,98.62,23.0,1,1
0.0,14972.0,3.0,0.0,0.0,0.0,99.42,11.0,1,1
0.501,10593.0,1.0,0.0,0.0,0.0,97.65,9.0,2,1
0.028999999999999998,21913.0,2.0,0.0,0.0,0.0,99.61,19.0,0,1
0.018000000000000002,14978.0,2.0,0.0,0.0,0.0,99.89,11.0,0,1
0.643,17529.0,4.0,0.0,1.0,0.0,99.29,15.0,0,0
0.782,16797.0,3.0,0.0,0.0,0.0,98.87,8.0,3,0
0.47100000000000003,12425.0,2.0,0.0,0.0,0.0,99.61,8.0,0,0
0.147,16066.0,3.0,0.0,0.0,0.0,99.25,12.0,1,1
0.07200000000000001,18259.0,3.0,0.0,0.0,0.0,99.58,8.0,1,0
0.249,20815.0,3.0,0.0,0.0,0.0,99.27,9.0,0,0
0.008,17164.0,2.0,0.0,0.0,0.0,99.44,8.0,2,1
0.022000000000000002,17166.0,4.0,0.0,0.0,0.0,98.79,9.0,2,0
0.259,14249.0,1.0,0.0,0.0,0.0,98.57,12.0,0,1
0.63,16800.0,3.0,0.0,0.0,0.0,99.75,4.0,0,0
1.0,18261.0,2.0,0.0,0.0,0.0,98.95,6.0,3,0
0.349,21915.0,1.0,0.0,0.0,0.0,98.74,6.0,0,1
0.218,24462.0,4.0,0.0,0.0,0.0,99.17,15.0,0,1
0.0,10593.0,1.0,0.0,0.0,0.0,99.5,4.0,1,1
0.001,22637.0,5.0,0.0,0.0,0.0,99.53,12.0,1,1
0.027000000000000003,17898.0,2.0,1.0,0.0,0.0,99.19,15.0,2,0
0.006,13514.0,2.0,0.0,0.0,0.0,98.24,8.0,2,1
0.47600000000000003,15340.0,3.0,3.0,0.0,0.0,98.83,16.0,2,1
0.08,21912.0,2.0,0.0,0.0,0.0,98.99,14.0,1,1
0.025,18622.0,5.0,0.0,0.0,0.0,98.98,17.0,0,1
0.055,15700.0,3.0,0.0,0.0,0.0,99.05,19.0,3,0
0.527,23008.0,2.0,0.0,0.0,0.0,97.78,17.0,0,1
0.07200000000000001,27751.0,2.0,0.0,0.0,0.0,99.38,8.0,0,0
0.425,19353.0,6.0,0.0,0.0,0.0,99.15,13.0,0,0
0.047,27021.0,3.0,0.0,0.0,0.0,98.99,8.0,0,1
0.127,18625.0,1.0,0.0,0.0,0.0,99.84,7.0,0,0
0.479,23007.0,3.0,0.0,0.0,0.0,98.37,24.0,0,1
0.977,21180.0,2.0,0.0,0.0,0.0,98.83,8.0,0,1
0.022000000000000002,19352.0,2.0,0.0,0.0,0.0,98.35,7.0,0,1
0.161,16435.0,2.0,1.0,0.0,0.0,99.13,15.0,1,1
0.055,21914.0,2.0,0.0,0.0,0.0,99.41,11.0,1,0
0.19899999999999998,23010.0,2.0,1.0,0.0,0.0,99.07,27.0,0,0
0.415,15701.0,3.0,0.0,0.0,0.0,99.77,10.0,2,1
0.956,21905.0,2.0,2.0,0.0,0.0,98.7,13.0,1,1
0.725,11695.0,1.0,0.0,0.0,0.0,99.0,6.0,0,0
0.172,19725.0,2.0,0.0,0.0,0.0,99.37,9.0,3,0
0.382,15340.0,3.0,0.0,0.0,0.0,99.06,7.0,3,1
0.993,11321.0,1.0,2.0,0.0,0.0,99.02,5.0,2,1
0.156,20445.0,6.0,0.0,0.0,0.0,99.2,14.0,0,1
0.07200000000000001,20088.0,4.0,0.0,0.0,0.0,97.58,25.0,0,0
0.366,19351.0,1.0,0.0,0.0,0.0,98.285,14.0,0,1
0.06,20820.0,3.0,1.0,0.0,0.0,98.81,27.0,1,0
0.11,13881.0,3.0,0.0,0.0,0.0,99.71,14.0,3,1
0.242,18625.0,4.0,0.0,0.0,0.0,99.1,14.0,2,0
0.069,23006.0,1.0,0.0,0.0,0.0,99.02,7.0,0,1
0.41100000000000003,17169.0,5.0,0.0,0.0,0.0,99.48,8.0,2,0
0.008,23737.0,1.0,0.0,0.0,0.0,99.51,22.0,0,0
0.0,28842.0,1.0,0.0,0.0,0.0,98.71,13.0,0,1
0.473,18260.0,2.0,0.0,0.0,0.0,99.35,10.0,2,0
0.374,12054.0,1.0,0.0,0.0,0.0,99.27,8.0,0,1
1.0,10599.0,1.0,0.0,0.0,0.0,98.66,4.0,0,1
0.019,25557.0,3.0,0.0,0.0,0.0,99.65,15.0,0,0
0.873,20089.0,2.0,0.0,0.0,0.0,99.04,13.0,0,0
0.04,25930.0,2.0,1.0,0.0,0.0,98.73,31.0,0,1
0.21899999999999997,23735.0,2.0,0.0,0.0,0.0,98.82,8.0,1,1
0.028999999999999998,19717.0,3.0,0.0,0.0,0.0,99.67,5.0,0,1
0.99,18255.0,3.0,5.0,0.0,0.0,99.29,14.0,0,1
0.158,24102.0,4.0,0.0,0.0,0.0,99.78,15.0,2,0
0.05,18994.0,4.0,0.0,0.0,0.0,99.39,8.0,1,0
1.0,21176.0,3.0,0.0,0.0,1.0,99.41499999999999,2.0,0,1
0.043,20446.0,3.0,0.0,0.0,0.0,99.26,22.0,0,1
0.20800000000000002,28111.0,2.0,0.0,0.0,0.0,98.94,10.0,2,1
0.982,18987.0,1.0,0.0,0.0,0.0,99.11,10.0,1,1
0.185,21907.0,2.0,2.0,0.0,0.0,98.39,18.0,0,1
0.09300000000000001,19358.0,6.0,0.0,0.0,0.0,98.0,11.0,2,1
0.9109999999999999,24460.0,1.0,0.0,0.0,0.0,99.78,6.0,1,1
0.022000000000000002,26286.0,4.0,0.0,0.0,0.0,99.44,8.0,0,1
0.006,20820.0,4.0,0.0,0.0,0.0,99.43,8.0,1,1
0.175,16432.0,1.0,0.0,0.0,0.0,98.44,9.0,0,1
0.034,23366.0,4.0,0.0,0.0,0.0,99.42,13.0,0,1
0.42100000000000004,15709.0,4.0,0.0,0.0,0.0,99.32,9.0,3,1
0.3,19360.0,4.0,1.0,0.0,0.0,98.95,17.0,1,0
0.051,19360.0,5.0,0.0,0.0,0.0,99.42,6.0,1,1
0.015,15344.0,2.0,0.0,0.0,0.0,99.53,5.0,0,0
0.19,14614.0,3.0,0.0,0.0,0.0,97.57,18.0,2,1
0.07200000000000001,17897.0,4.0,0.0,1.0,0.0,99.22,18.0,3,1
0.0,22275.0,5.0,0.0,0.0,0.0,97.33,18.0,0,1
0.214,23003.0,2.0,0.0,0.0,0.0,99.38,23.0,0,0
0.125,24104.0,1.0,2.0,0.0,0.0,98.97,6.0,0,0
0.075,11685.0,5.0,0.0,0.0,0.0,99.41,12.0,1,1
0.061,14614.0,4.0,0.0,0.0,0.0,99.39,11.0,0,0
0.32299999999999995,13145.0,1.0,1.0,0.0,0.0,99.69,6.0,0,0
0.746,13517.0,1.0,0.0,1.0,0.0,99.78,4.0,0,0
0.528,16803.0,2.0,0.0,0.0,0.0,98.29,9.0,2,1
0.6829999999999999,14241.0,2.0,0.0,0.0,0.0,99.27,7.0,0,0
0.147,18994.0,3.0,0.0,0.0,0.0,99.04,14.0,3,1
1.0,15343.0,1.0,0.0,0.0,0.0,99.88,4.0,0,0
0.038,10235.0,1.0,0.0,0.0,0.0,98.96,9.0,0,0
0.27,18259.0,1.0,0.0,0.0,0.0,97.65,11.0,2,1
0.006999999999999999,23365.0,2.0,0.0,0.0,0.0,99.42500000000001,10.0,2,1
0.907,19718.0,6.0,0.0,0.0,0.0,99.01,12.0,0,1
0.042,20081.0,2.0,0.0,0.0,0.0,99.47,18.0,0,1
0.6559999999999999,24101.0,1.0,0.0,0.0,0.0,94.41,14.0,0,0
0.684,16802.0,6.0,0.0,0.0,0.0,99.26,15.0,0,0
0.057999999999999996,12785.0,1.0,0.0,0.0,0.0,98.85,13.0,0,1
0.174,17897.0,2.0,0.0,0.0,0.0,98.72,12.0,3,0
1.0,11328.0,2.0,0.0,0.0,2.0,99.61,5.0,1,1
0.99,12419.0,2.0,1.0,0.0,1.0,99.46,7.0,3,1
0.135,16066.0,3.0,4.0,0.0,0.0,99.21,13.0,1,1
0.9570000000000001,25192.0,3.0,0.0,0.0,1.0,98.94,17.0,0,1
0.01,21550.0,1.0,0.0,0.0,0.0,98.4,6.0,0,0
0.0,23372.0,2.0,0.0,0.0,0.0,99.13,8.0,0,1
0.5710000000000001,18258.0,2.0,0.0,0.0,0.0,99.18,6.0,0,0
0.65,23738.0,4.0,0.0,0.0,1.0,98.68,10.0,2,1
1.0,15345.0,3.0,0.0,1.0,0.0,99.88,4.0,0,1
0.8390000000000001,23007.0,1.0,1.0,1.0,1.0,97.82,8.0,0,0
0.0,20085.0,3.0,0.0,0.0,0.0,99.05,9.0,1,0
0.251,10955.0,2.0,0.0,0.0,0.0,99.09,21.0,0,1
0.044000000000000004,18993.0,6.0,0.0,0.0,0.0,99.05,12.0,0,0
0.102,10231.0,1.0,1.0,0.0,0.0,99.7,5.0,0,0
0.11199999999999999,21183.0,2.0,0.0,0.0,0.0,98.93,8.0,3,0
0.032,18621.0,1.0,0.0,0.0,0.0,98.81,9.0,1,1
0.013000000000000001,25929.0,2.0,1.0,0.0,0.0,99.69,11.0,0,0
0.051,16068.0,2.0,0.0,0.0,0.0,99.43,13.0,1,1
0.10800000000000001,18258.0,5.0,0.0,0.0,0.0,98.66,14.0,3,1
0.036000000000000004,24466.0,4.0,0.0,0.0,0.0,99.89,7.0,0,1
1.0,8403.0,1.0,0.0,0.0,0.0,99.42,4.0,0,0
0.755,12053.0,2.0,0.0,0.0,0.0,98.57,7.0,0,1
0.5479999999999999,8044.0,1.0,0.0,0.0,0.0,99.84,5.0,0,0
0.034,29944.0,1.0,0.0,0.0,0.0,99.84,7.0,0,1
0.004,23007.0,1.0,0.0,0.0,0.0,97.285,3.0,0,1
0.051,29205.0,2.0,0.0,0.0,0.0,99.88,3.0,0,1
0.9670000000000001,13876.0,3.0,0.0,0.0,0.0,99.17,11.0,0,0
0.82,14971.0,3.0,0.0,0.0,0.0,99.0,12.0,4,1
0.013999999999999999,21541.0,2.0,0.0,0.0,0.0,99.66,8.0,0,1
0.19699999999999998,17891.0,2.0,0.0,0.0,0.0,96.77,7.0,0,0
0.02,11689.0,1.0,0.0,0.0,0.0,98.58,15.0,0,0
0.16699999999999998,18620.0,3.0,0.0,0.0,0.0,99.56,11.0,2,0
0.026000000000000002,12060.0,1.0,0.0,0.0,0.0,99.0,10.0,0,1
0.146,28846.0,2.0,0.0,0.0,0.0,99.5,16.0,0,1
0.001,21543.0,2.0,0.0,0.0,0.0,98.685,23.0,0,1
0.0,18259.0,1.0,0.0,0.0,0.0,99.315,4.0,1,1
0.512,20088.0,4.0,0.0,0.0,0.0,99.26,12.0,0,0
0.11800000000000001,26294.0,2.0,0.0,0.0,0.0,99.16,19.0,0,0
0.37200000000000005,18620.0,1.0,0.0,0.0,0.0,99.22,16.0,0,1
0.006,17166.0,2.0,0.0,0.0,0.0,99.25,9.0,0,0
0.035,23007.0,4.0,0.0,0.0,0.0,99.24,29.0,0,1
0.071,17168.0,3.0,0.0,0.0,0.0,99.27,5.0,0,0
0.044000000000000004,14247.0,1.0,1.0,0.0,0.0,99.54,7.0,3,0
0.359,9496.0,1.0,0.0,0.0,0.0,99.45,4.0,0,0
0.0,19715.0,1.0,0.0,0.0,0.0,98.4,7.0,2,1
0.0,17167.0,2.0,1.0,1.0,0.0,99.24,10.0,0,0
0.065,23733.0,2.0,0.0,0.0,0.0,99.08,21.0,0,1
0.41,22638.0,2.0,0.0,0.0,0.0,97.86,15.0,1,0
1.0,16067.0,1.0,1.0,0.0,2.0,98.51,5.0,4,1
0.013999999999999999,26293.0,3.0,0.0,0.0,0.0,99.695,6.0,0,1
0.049,24469.0,1.0,0.0,0.0,0.0,98.21,15.0,0,1
0.7959999999999999,19351.0,1.0,1.0,0.0,0.0,99.77,8.0,2,1
0.065,20820.0,2.0,0.0,0.0,0.0,98.53,27.0,2,0
0.12,10235.0,2.0,0.0,0.0,0.0,99.87,6.0,0,1
0.0,17168.0,2.0,0.0,0.0,0.0,99.34,11.0,2,1
0.027000000000000003,15345.0,1.0,0.0,0.0,0.0,99.85,4.0,0,0
0.9840000000000001,14250.0,2.0,2.0,0.0,0.0,99.77,4.0,1,1
1.0,9138.0,1.0,0.0,0.0,0.0,99.67,6.0,0,0
0.684,22640.0,3.0,0.0,0.0,0.0,98.85,8.0,0,1
0.047,24100.0,2.0,0.0,0.0,0.0,99.87,5.0,0,1
0.84,13876.0,2.0,2.0,0.0,2.0,97.89,12.0,2,0
0.45899999999999996,13514.0,3.0,1.0,0.0,0.0,98.67,9.0,2,1
0.713,19717.0,4.0,0.0,0.0,0.0,98.05,28.0,0,1
0.0,11330.0,2.0,1.0,0.0,1.0,98.93,7.0,1,0
0.222,10226.0,2.0,0.0,0.0,0.0,99.86,5.0,0,1
0.531,17894.0,3.0,2.0,0.0,0.0,98.26,18.0,2,1
0.013000000000000001,12419.0,3.0,0.0,0.0,0.0,98.71,15.0,0,1
0.0,13512.0,1.0,0.0,0.0,0.0,99.13,5.0,3,1
0.578,29936.0,1.0,0.0,0.0,0.0,98.88,7.0,0,1
0.281,16072.0,5.0,0.0,0.0,0.0,99.86,5.0,0,0
0.155,16431.0,5.0,0.0,0.0,0.0,99.01,17.0,3,0
0.929,14606.0,2.0,2.0,0.0,0.0,98.83,8.0,3,1
0.023,20088.0,3.0,0.0,0.0,0.0,99.0,11.0,0,1
0.758,18626.0,2.0,0.0,0.0,0.0,99.02,11.0,1,1
0.958,13511.0,2.0,0.0,0.0,0.0,99.13,7.0,2,0
0.001,31396.0,2.0,0.0,0.0,0.0,99.53,11.0,1,0
0.021,31035.0,1.0,0.0,0.0,0.0,99.86,11.0,0,1
0.099,21908.0,5.0,0.0,0.0,0.0,99.25,8.0,0,0
0.069,10228.0,2.0,1.0,0.0,0.0,99.89,7.0,0,0
0.018000000000000002,18629.0,3.0,0.0,0.0,0.0,99.17,15.0,2,1
0.16399999999999998,15340.0,1.0,0.0,0.0,0.0,98.44,12.0,0,0
0.41,10965.0,4.0,1.0,0.0,0.0,99.39,9.0,2,0
0.0,12053.0,2.0,0.0,0.0,0.0,99.04,9.0,0,1
0.622,19724.0,1.0,0.0,0.0,0.0,98.78,10.0,1,1
0.0,23000.0,1.0,0.0,0.0,0.0,98.9,6.0,0,0
0.012,16803.0,3.0,0.0,0.0,0.0,98.61,8.0,0,1
1.0,23004.0,6.0,0.0,1.0,0.0,99.82,6.0,1,1
1.0,10598.0,2.0,0.0,0.0,0.0,99.69,3.0,0,1
0.29,21906.0,1.0,1.0,0.0,0.0,98.13,18.0,0,1
0.0,26285.0,1.0,0.0,0.0,0.0,99.84,4.0,0,0
0.035,27388.0,1.0,0.0,0.0,0.0,98.61,9.0,0,1
1.0,10590.0,1.0,0.0,0.0,0.0,98.18,8.0,1,1
0.027000000000000003,19723.0,5.0,0.0,0.0,0.0,99.63,19.0,3,1
0.13699999999999998,17898.0,2.0,0.0,0.0,0.0,99.43,6.0,2,0
0.33299999999999996,20448.0,4.0,1.0,0.0,0.0,98.67,18.0,2,1
0.7909999999999999,11326.0,3.0,0.0,0.0,0.0,99.03,7.0,0,1
0.091,16430.0,1.0,0.0,0.0,0.0,99.52,10.0,2,1
0.746,23004.0,6.0,0.0,0.0,0.0,99.82,10.0,0,1
0.044000000000000004,24097.0,3.0,0.0,0.0,0.0,98.4,15.0,1,0
0.243,19353.0,2.0,0.0,0.0,0.0,99.79,10.0,0,0
0.317,17890.0,3.0,0.0,0.0,0.0,99.2,8.0,2,0
0.12,22273.0,2.0,0.0,0.0,0.0,99.16,12.0,0,0
0.966,15344.0,3.0,0.0,0.0,0.0,99.04,7.0,0,0
0.41700000000000004,21182.0,2.0,0.0,0.0,1.0,98.27,20.0,1,1
0.324,16805.0,4.0,1.0,0.0,0.0,99.03,17.0,3,1
0.977,13150.0,3.0,0.0,0.0,0.0,96.84,35.0,1,1
0.013000000000000001,24099.0,2.0,0.0,0.0,0.0,98.25,25.0,0,1
0.147,18991.0,3.0,0.0,0.0,0.0,99.32,12.0,1,0
0.013000000000000001,20814.0,3.0,0.0,0.0,0.0,99.7,12.0,0,1
1.0,14609.0,2.0,0.0,1.0,0.0,99.225,4.0,1,1
0.083,17161.0,6.0,0.0,0.0,0.0,99.6,8.0,2,0
0.048,27753.0,1.0,0.0,0.0,0.0,99.87,5.0,0,0
0.9690000000000001,12786.0,1.0,0.0,0.0,0.0,99.2,6.0,0,0
